,CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines,ChurnRate
5098,7162-WPHPM,2015-04-01,,Two year,No,Credit card (automatic),71.6,4230.25,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,0
5099,7163-OCEQI,2018-04-01,,One year,Yes,Mailed check,78.65,1663.75,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5100,7164-BPTUT,2015-05-01,,Two year,No,Mailed check,89.55,5012.35,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,Yes,Yes,0
5101,7167-PCEYD,2014-07-01,,Two year,Yes,Mailed check,19.8,1311.3,,,,,,,,Male,0,No,No,No,0
5102,7168-HDQHG,2017-02-01,,Month-to-month,No,Bank transfer (automatic),19.2,702.9,,,,,,,,Female,0,Yes,Yes,No,0
5103,7169-YWAMK,2014-02-01,,Two year,No,Bank transfer (automatic),68.4,4855.35,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,No,0
5104,7173-TETGO,2014-02-01,,Two year,No,Bank transfer (automatic),78.5,5602.25,Fiber optic,Yes,No,No,No,No,No,Female,1,Yes,No,Yes,0
5105,7175-NTIXE,2018-01-01,,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,DSL,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
5106,7176-WIONM,2019-02-01,,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,DSL,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,,0
5107,7176-WRTNX,2014-04-01,,Two year,Yes,Bank transfer (automatic),114.95,7711.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
5108,7180-PISOG,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,74.5,74.5,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
5109,7181-BQYBV,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,102.45,102.45,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
5110,7181-OQCUT,2018-05-01,,Month-to-month,No,Mailed check,103.85,2215.0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
5111,7182-OVLBJ,2014-12-01,,Two year,Yes,Bank transfer (automatic),101.15,6638.35,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
5112,7184-LRUUR,2018-04-01,,One year,No,Bank transfer (automatic),65.25,1441.8,DSL,No,Yes,Yes,No,Yes,No,Female,0,No,No,No,0
5113,7188-CBBBA,2014-09-01,,One year,Yes,Electronic check,95.5,6153.85,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,No,No,Yes,0
5114,7190-XHTWJ,2016-12-01,,One year,No,Mailed check,19.3,755.5,,,,,,,,Female,0,No,No,No,0
5115,7191-ADRGF,2016-06-01,,Two year,No,Bank transfer (automatic),54.3,2390.45,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,,0
5116,7196-LIWRH,2019-08-01,,Two year,No,Mailed check,19.55,124.45,,,,,,,,Female,0,No,No,No,0
5117,7197-VOJMM,2014-07-01,,Two year,Yes,Credit card (automatic),69.2,4671.65,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,No,No,0
5118,7198-GLXTC,2019-09-01,2019-11-01,Month-to-month,No,Electronic check,79.0,143.65,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
5119,7203-OYKCT,2014-02-01,,One year,Yes,Electronic check,104.95,7544.3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
5120,7205-BAIAD,2016-10-01,,Two year,Yes,Bank transfer (automatic),20.6,827.3,,,,,,,,Female,0,No,No,No,0
5121,7206-GZCDC,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.25,69.25,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
5122,7206-PQBBZ,2019-03-01,,Month-to-month,Yes,Electronic check,70.2,834.7,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
5123,7207-RMRDB,2014-07-01,2019-12-01,Month-to-month,Yes,Electronic check,105.5,6985.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
5124,7208-PSIHR,2014-04-01,,Two year,Yes,Bank transfer (automatic),104.3,7188.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
5125,7209-JCUDS,2018-12-01,2019-10-01,Month-to-month,Yes,Electronic check,94.9,1048.85,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,1
5126,7216-EWTRS,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,100.8,100.8,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,1
5127,7216-KAOID,2016-09-01,,One year,No,Bank transfer (automatic),19.5,798.2,,,,,,,,Male,0,Yes,Yes,No,0
5128,7217-JYHOQ,2018-02-01,,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,No,0
5129,7218-HKQFK,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,94.2,167.5,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,Yes,No,No,1
5130,7219-TLZHO,2019-10-01,,Month-to-month,No,Mailed check,20.85,62.9,,,,,,,,Female,0,Yes,Yes,No,0
5131,7225-CBZPL,2018-09-01,,Month-to-month,Yes,Electronic check,94.8,1563.9,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,0
5132,7225-IILWY,2014-06-01,,Two year,No,Mailed check,25.75,1686.15,,,,,,,,Male,0,Yes,Yes,Yes,0
5133,7228-OMTPN,2019-08-01,2019-12-01,Month-to-month,Yes,Electronic check,88.45,370.65,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
5134,7228-PAQPD,2018-12-01,,One year,No,Credit card (automatic),59.1,772.85,DSL,No,No,No,Yes,No,Yes,Female,0,No,No,No,0
5135,7233-DRTRF,2014-11-01,,Month-to-month,Yes,Electronic check,102.4,6444.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
5136,7233-IOQNP,2016-07-01,,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,No,,0
5137,7233-PAHHL,2014-08-01,,Two year,Yes,Mailed check,84.0,5714.25,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5138,7234-FECYN,2019-04-01,2019-12-01,Month-to-month,No,Electronic check,101.35,780.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,1
5139,7234-KMNRQ,2019-10-01,,Month-to-month,No,Mailed check,19.0,73.45,,,,,,,,Male,0,No,No,No,0
5140,7235-NXZCP,2019-09-01,2019-11-01,Month-to-month,Yes,Mailed check,74.85,156.4,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
5141,7239-HZZCX,2019-11-01,2019-12-01,Month-to-month,No,Mailed check,19.75,19.75,,,,,,,,Male,0,No,No,No,1
5142,7240-ETPTR,2019-02-01,2019-11-01,Month-to-month,Yes,Electronic check,48.75,442.2,DSL,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,,1
5143,7240-FQLHE,2018-07-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Fiber optic,No,No,No,Yes,Yes,Yes,Female,1,Yes,No,Yes,1
5144,7241-AJHFS,2017-06-01,,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,Fiber optic,Yes,No,No,Yes,No,No,Male,0,No,No,Yes,0
5145,7242-EDTYC,2016-06-01,,Two year,No,Bank transfer (automatic),19.55,819.95,,,,,,,,Male,0,No,Yes,No,0
5146,7242-QZLXF,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,25.3,25.3,DSL,No,No,No,No,No,No,Male,0,No,Yes,,1
5147,7243-LCGGZ,2020-01-01,,Month-to-month,No,Mailed check,20.9,20.9,,,,,,,,Female,0,No,No,No,0
5148,7244-KXYZN,2018-02-01,,One year,No,Credit card (automatic),20.45,527.35,,,,,,,,Female,0,No,No,No,0
5149,7244-QWYHG,2015-12-01,,One year,Yes,Bank transfer (automatic),44.45,2188.45,DSL,Yes,No,No,Yes,Yes,No,Male,0,Yes,No,,0
5150,7245-JMTTQ,2015-11-01,,One year,Yes,Electronic check,111.5,5703.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
5151,7245-NIIWQ,2019-11-01,,Month-to-month,Yes,Electronic check,69.85,199.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5152,7246-ZGQDF,2020-01-01,,Month-to-month,No,Electronic check,54.5,54.5,DSL,Yes,No,No,Yes,No,No,Female,0,No,Yes,No,0
5153,7247-XOZPB,2015-09-01,,One year,No,Bank transfer (automatic),77.4,4155.95,DSL,Yes,No,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
5154,7248-VZQLC,2015-11-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Fiber optic,No,Yes,Yes,No,No,No,Female,1,No,No,Yes,1
5155,7249-WBIYX,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,85.6,813.85,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,No,Yes,1
5156,7250-EQKIY,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,50.45,50.45,DSL,No,No,Yes,No,No,No,Female,0,Yes,Yes,No,1
5157,7251-LJBQN,2016-10-01,,One year,Yes,Credit card (automatic),103.75,4188.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,0
5158,7251-XFOIL,2015-01-01,,Month-to-month,No,Mailed check,89.2,5500.6,Fiber optic,No,No,Yes,No,No,Yes,Female,0,No,No,Yes,0
5159,7252-NTGSS,2020-01-01,,Month-to-month,No,Mailed check,45.15,45.15,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
5160,7253-UVNDW,2016-02-01,2019-12-01,Two year,No,Credit card (automatic),54.35,2460.15,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,No,1
5161,7254-IQWOZ,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
5162,7255-SSFBC,2014-02-01,,Two year,Yes,Bank transfer (automatic),112.25,8041.65,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5163,7266-GSSJX,2019-03-01,,Month-to-month,Yes,Electronic check,20.45,250.8,,,,,,,,Male,0,Yes,Yes,No,0
5164,7267-FRMJW,2018-01-01,,Two year,No,Mailed check,20.1,486.05,,,,,,,,Female,0,Yes,Yes,No,0
5165,7268-IGMFD,2018-08-01,,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,Fiber optic,No,No,Yes,Yes,Yes,No,Male,1,No,No,Yes,0
5166,7268-WNTCP,2014-12-01,,Two year,No,Bank transfer (automatic),20.45,1297.35,,,,,,,,Male,0,Yes,Yes,No,0
5167,7269-JISCY,2015-07-01,,One year,No,Bank transfer (automatic),45.05,2462.6,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
5168,7270-BDIOA,2017-12-01,2019-10-01,Month-to-month,Yes,Electronic check,90.0,1993.8,Fiber optic,No,No,No,Yes,Yes,No,Female,0,No,No,Yes,1
5169,7271-AJDTL,2015-07-01,,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,No,Yes,0
5170,7272-QDCKA,2017-10-01,,One year,No,Electronic check,100.2,2688.45,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,0
5171,7273-TEFQD,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,41.15,132.2,DSL,No,No,Yes,No,No,Yes,Male,1,No,No,,1
5172,7274-CGTOD,2014-12-01,,Two year,Yes,Bank transfer (automatic),43.7,2618.3,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,,0
5173,7274-RTAPZ,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,90.55,90.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
5174,7277-KAMWT,2019-01-01,,Two year,No,Credit card (automatic),20.0,268.45,,,,,,,,Male,0,No,No,No,0
5175,7277-OZCGZ,2018-04-01,,Month-to-month,Yes,Electronic check,89.05,1886.25,Fiber optic,Yes,No,No,Yes,No,Yes,Female,0,No,No,No,0
5176,7278-CKDNC,2018-02-01,,Month-to-month,Yes,Electronic check,80.5,2088.45,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,Yes,0
5177,7279-BUYWN,2016-08-01,2020-01-01,Month-to-month,Yes,Electronic check,113.2,4689.5,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,1
5178,7279-NMVJC,2018-09-01,,One year,No,Bank transfer (automatic),19.9,323.15,,,,,,,,Female,0,No,No,No,0
5179,7284-BUYEC,2019-09-01,,Month-to-month,Yes,Credit card (automatic),50.95,229.4,DSL,No,Yes,No,No,Yes,Yes,Female,0,No,No,,0
5180,7284-ZZLOH,2016-05-01,,Two year,No,Credit card (automatic),53.3,2296.25,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,No,No,0
5181,7285-KLOTR,2019-02-01,,One year,No,Electronic check,78.85,876.75,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
5182,7291-CDTMJ,2020-01-01,,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,,,,,,,,Male,0,No,No,No,0
5183,7293-LSCDV,2015-02-01,,Two year,Yes,Credit card (automatic),19.25,1103.25,,,,,,,,Female,0,Yes,Yes,No,0
5184,7294-TMAOP,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,90.55,90.55,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
5185,7295-JOMMD,2019-09-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,Yes,No,1
5186,7296-PIXQY,2018-12-01,,Month-to-month,No,Electronic check,70.2,1046.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5187,7297-DVYGA,2015-11-01,,One year,Yes,Bank transfer (automatic),19.85,996.95,,,,,,,,Female,0,No,No,No,0
5188,7298-IZWLY,2020-01-01,,Month-to-month,Yes,Mailed check,19.4,19.4,,,,,,,,Female,0,No,No,No,0
5189,7299-GNVPL,2018-03-01,,Month-to-month,No,Mailed check,84.4,1936.85,Fiber optic,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
5190,7301-ABVAD,2014-02-01,,Two year,No,Bank transfer (automatic),86.6,6350.5,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
5191,7302-ZHMHP,2020-01-01,,Month-to-month,No,Mailed check,19.15,19.15,,,,,,,,Female,0,No,No,No,0
5192,7305-ZWMAJ,2017-08-01,,One year,No,Credit card (automatic),20.7,587.1,,,,,,,,Male,0,Yes,No,No,0
5193,7306-YDSOI,2014-05-01,,Two year,Yes,Bank transfer (automatic),59.75,4069.9,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,0
5194,7310-EGVHZ,2020-01-01,,Month-to-month,No,Bank transfer (automatic),20.2,20.2,,,,,,,,Male,0,No,No,No,0
5195,7311-MQJCH,2019-09-01,,One year,No,Electronic check,19.55,99.6,,,,,,,,Female,0,No,No,No,0
5196,7312-XSBAT,2020-01-01,,Month-to-month,No,Electronic check,49.75,49.75,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,0
5197,7314-OXENN,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,82.0,184.65,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
5198,7315-WYOAW,2019-01-01,,Month-to-month,No,Electronic check,100.75,1313.25,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
5199,7317-GGVPB,2013-11-01,2019-10-01,Two year,Yes,Credit card (automatic),108.6,7690.9,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
5200,7318-EIVKO,2019-06-01,,Month-to-month,Yes,Electronic check,59.25,436.6,DSL,No,No,No,No,Yes,No,Male,0,No,No,Yes,0
5201,7319-VENRZ,2019-07-01,,Month-to-month,No,Bank transfer (automatic),64.3,445.95,DSL,No,No,Yes,Yes,Yes,No,Male,0,No,No,No,0
5202,7319-ZNRTR,2018-01-01,,One year,No,Electronic check,19.6,411.15,,,,,,,,Male,0,Yes,Yes,No,0
5203,7321-KKSDU,2017-06-01,,Two year,No,Mailed check,20.5,696.8,,,,,,,,Male,0,No,Yes,No,0
5204,7321-PKUYW,2018-12-01,2019-11-01,Month-to-month,No,Electronic check,90.15,987.95,Fiber optic,No,No,No,Yes,Yes,No,Female,0,No,No,Yes,1
5205,7321-VGNKU,2019-12-01,,Month-to-month,Yes,Electronic check,70.35,120.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
5206,7321-ZNSLA,2019-01-01,,Two year,No,Mailed check,40.55,590.35,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,,0
5207,7322-OCWHC,2014-02-01,,Two year,Yes,Bank transfer (automatic),93.05,6735.05,Fiber optic,Yes,Yes,Yes,Yes,No,No,Male,1,Yes,No,Yes,0
5208,7325-ENZFI,2016-11-01,,One year,Yes,Bank transfer (automatic),40.3,1630.4,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,,0
5209,7326-RIGQZ,2019-08-01,,Month-to-month,Yes,Electronic check,69.8,377.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
5210,7328-OWMOM,2017-07-01,,One year,No,Credit card (automatic),20.1,589.25,,,,,,,,Female,0,No,Yes,No,0
5211,7328-ZJAJO,2015-03-01,,Two year,No,Credit card (automatic),19.5,1222.65,,,,,,,,Female,0,Yes,Yes,No,0
5212,7330-WZLNC,2019-07-01,2019-12-01,Month-to-month,Yes,Electronic check,90.8,455.5,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,1
5213,7336-RLLRH,2017-11-01,,One year,No,Mailed check,80.85,2204.35,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
5214,7337-CINUD,2019-06-01,,Two year,No,Bank transfer (automatic),19.5,159.35,,,,,,,,Female,0,Yes,Yes,No,0
5215,7338-ERIVA,2016-11-01,,One year,No,Bank transfer (automatic),45.05,1790.6,DSL,Yes,No,No,Yes,Yes,No,Male,0,No,Yes,,0
5216,7339-POGZN,2019-10-01,,Month-to-month,No,Electronic check,50.7,214.55,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,0
5217,7340-KEFQE,2015-11-01,,Two year,No,Bank transfer (automatic),34.2,1782.0,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,,0
5218,7341-LXCAF,2019-06-01,2019-10-01,Month-to-month,Yes,Electronic check,74.65,301.4,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,1
5219,7343-EOBEU,2019-11-01,,Month-to-month,Yes,Mailed check,23.6,89.05,,,,,,,,Male,0,Yes,No,Yes,0
5220,7346-MEDWM,2015-03-01,,Month-to-month,Yes,Electronic check,83.25,4949.1,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,Yes,0
5221,7349-ALMUX,2017-01-01,,Two year,No,Bank transfer (automatic),65.6,2313.8,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,No,0
5222,7351-KYHQH,2019-07-01,,Month-to-month,Yes,Electronic check,64.95,493.65,DSL,No,Yes,Yes,No,Yes,No,Female,1,No,No,No,0
5223,7351-MHQVU,2019-08-01,,Month-to-month,No,Credit card (automatic),50.95,307.6,DSL,Yes,Yes,No,Yes,No,Yes,Female,0,No,No,,0
5224,7353-YOWFP,2019-07-01,,One year,No,Mailed check,20.25,129.15,,,,,,,,Female,0,No,No,No,0
5225,7354-OIJLX,2019-05-01,,Month-to-month,Yes,Electronic check,75.85,724.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
5226,7356-AYNJP,2019-10-01,,One year,No,Electronic check,23.9,97.5,,,,,,,,Female,0,No,No,Yes,0
5227,7356-IWLFW,2016-04-01,,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,Yes,Yes,0
5228,7359-PTSXY,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,45.75,45.75,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
5229,7359-SSBJK,2014-06-01,2019-10-01,Two year,Yes,Credit card (automatic),70.2,4481.0,DSL,Yes,Yes,No,Yes,Yes,No,Female,1,No,No,No,1
5230,7359-WWYJV,2014-02-01,,Two year,No,Credit card (automatic),114.45,8375.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
5231,7361-YPXFS,2017-10-01,,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,DSL,No,Yes,Yes,Yes,No,No,Female,1,No,No,Yes,0
5232,7363-QTBIW,2019-05-01,,Month-to-month,Yes,Electronic check,79.75,769.1,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,No,0
5233,7365-BVCJH,2020-01-01,,Month-to-month,Yes,Electronic check,24.4,24.4,DSL,No,No,No,No,No,No,Male,0,No,No,,0
5234,7369-TRPFD,2018-07-01,,One year,No,Mailed check,18.8,279.2,,,,,,,,Male,0,No,No,No,0
5235,7375-WMVMT,2014-03-01,,Two year,Yes,Credit card (automatic),95.5,6707.15,Fiber optic,No,Yes,Yes,Yes,No,Yes,Male,1,Yes,No,No,0
5236,7377-DMMRI,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,47.8,92.45,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,1
5237,7379-FNIUJ,2019-12-01,,Month-to-month,No,Electronic check,100.2,198.5,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,No,No,No,0
5238,7379-POKDZ,2019-07-01,2019-10-01,Month-to-month,Yes,Electronic check,70.3,208.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
5239,7382-DFJTU,2018-08-01,,Month-to-month,No,Credit card (automatic),55.2,1058.1,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,No,0
5240,7384-GHBPI,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,35.15,99.75,DSL,No,No,No,No,No,Yes,Male,0,Yes,No,,1
5241,7389-KBFIT,2019-12-01,,Month-to-month,Yes,Mailed check,30.25,63.75,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,,0
5242,7392-YYPYJ,2018-04-01,,Month-to-month,Yes,Electronic check,100.65,2415.95,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,0
5243,7394-FKDNK,2019-02-01,2019-11-01,Month-to-month,No,Electronic check,89.45,853.1,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,No,1
5244,7394-LWLYN,2019-12-01,,Month-to-month,Yes,Electronic check,70.15,123.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5245,7395-IGJOS,2018-06-01,2019-11-01,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,Fiber optic,No,No,No,No,No,Yes,Male,1,Yes,No,No,1
5246,7395-XWZOY,2018-06-01,,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,,0
5247,7396-VJUZB,2019-10-01,,Month-to-month,No,Mailed check,45.25,155.35,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
5248,7398-HPYZQ,2014-03-01,,Two year,No,Bank transfer (automatic),90.55,6404.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
5249,7398-LXGYX,2016-06-01,,Month-to-month,Yes,Credit card (automatic),84.8,3626.35,Fiber optic,Yes,No,Yes,No,No,No,Male,0,Yes,No,Yes,0
5250,7398-SKNQZ,2019-11-01,,Month-to-month,No,Electronic check,94.9,273.2,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
5251,7399-QHBJS,2014-02-01,,Two year,No,Credit card (automatic),66.75,4760.3,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
5252,7401-JIXNM,2015-08-01,,Two year,No,Credit card (automatic),91.3,4965.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
5253,7401-RUBNK,2018-08-01,,Month-to-month,No,Electronic check,74.8,1438.05,Fiber optic,Yes,No,No,No,No,No,Female,0,Yes,No,No,0
5254,7402-EYFXX,2017-12-01,,Month-to-month,Yes,Electronic check,93.6,2404.1,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,0
5255,7402-PWYJJ,2015-09-01,,One year,Yes,Electronic check,91.15,4862.5,Fiber optic,No,No,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
5256,7404-JLKQG,2019-11-01,,Month-to-month,No,Electronic check,57.55,161.45,DSL,No,No,Yes,No,Yes,No,Female,0,No,No,No,0
5257,7407-SUJIZ,2018-01-01,,Month-to-month,No,Mailed check,20.6,541.5,,,,,,,,Male,0,No,No,No,0
5258,7408-OFWXJ,2014-02-01,,Two year,No,Credit card (automatic),89.8,6510.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
5259,7409-JURKQ,2015-09-01,,One year,Yes,Bank transfer (automatic),111.8,5809.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
5260,7409-KIUTL,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,71.0,71.0,Fiber optic,No,No,No,No,No,No,Female,1,No,Yes,No,1
5261,7410-KTVFV,2018-05-01,2019-11-01,Month-to-month,Yes,Mailed check,49.55,878.35,DSL,No,No,Yes,No,No,No,Male,0,Yes,No,No,1
5262,7410-OIEDU,2019-04-01,,Month-to-month,Yes,Mailed check,79.85,887.35,Fiber optic,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
5263,7410-YTJIK,2019-06-01,2020-01-01,Month-to-month,No,Mailed check,75.45,480.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
5264,7416-CKTEP,2015-05-01,,Two year,Yes,Bank transfer (automatic),19.6,1134.25,,,,,,,,Female,0,Yes,No,No,0
5265,7421-ZLUPA,2019-06-01,,Month-to-month,Yes,Mailed check,29.25,226.95,DSL,No,Yes,No,No,No,No,Female,0,No,No,,0
5266,7422-WNBTY,2017-05-01,,Month-to-month,Yes,Electronic check,93.35,3092.0,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,No,Yes,0
5267,7426-GSWPO,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,1,No,No,Yes,0
5268,7426-RHZGU,2019-05-01,,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,No,0
